content_id,content_type,thumbnail_url,title,summary,status,original_title
A0260,애니메이션,https://image.tmdb.org/t/p/w500/5WpjeabMdvXJL9nwvDZGkxHAchI.jpg,코미 양은 커뮤증입니다,"눈부신 미모의 여고생 코미 양에겐 두 가지 비밀이 있다. 첫째는 남과 커뮤니케이션이 두려운 '커뮤증'이 있다는 것. 둘째는, 그래도 마음속에 친구 백 명을 사귀고 싶은 꿈이 있다는 것!",방영 종료,古見さんは、コミュ症です。
A0261,애니메이션,https://image.tmdb.org/t/p/w500/gfMBnUVzWTlal8Hr0RfgnVe6kHW.jpg,갓 오브 하이스쿨,세계 최강의 고교생은 누구인가. 나름 '쎄'다는 고등학생들이 저마다의 사연을 안고 종합 격투기 대회에 참가한다. 이 대회에서 우승하면 어떤 소원도 이룰 수 있기 때문인데.,방영 종료,THE GOD OF HIGH SCHOOL ゴッド・オブ・ハイスクール
A0262,애니메이션,https://image.tmdb.org/t/p/w500/wiXNjJaSSpnhPPa4N6APqpyVNBy.jpg,나의 히어로 아카데미아,"가공의 세계가 현실로! 이것은 내가 최고의 히어로가 되기까지의 이야기다. 시작은 중국의 경경 시에서 빛을 내뿜는 아기가 태어났다는 뉴스였다. 이후에 각지에서 초현실적 현상이 발견되고 원인도 밝혀지지 않은 채 세월이 흐른다. 세계 총인구의 80%가 어떤 형태로든 특이체질인 초인사회가 된 현재. 선천적으로 타고난 특별한 힘인 ‘개성’을 악용하는 범죄자 ‘빌런’이 갈수록 늘어난다. 이에 마찬가지로 ‘개성’을 가진 자들이 ‘히어로’로서 빌런과 재해에 맞서며 사람들을 구하는 사회를 확립한다. 일찍이 누구나 상상하며 동경하는 ‘히어로’가 현실이 된 세계에서 미도리야 이즈쿠도 히어로가 되는 것을 꿈꾼다. 유명한 히어로를 다수 배출한 유에이 고교에 입학을 목표로 삼고 있지만 아무런 특이체질도 아닌 ‘무개성’의 낙오자로 절망에 빠진다. 그러던 어느 날, 자신이 가장 동경하는 최고의 히어로 올마이트를 우연히 만난 것을 계기로 운명을 크게 바꾸게 된다. 친구, 스승, 라이벌, 빌런... 가지각색의 인물, 수많은 시련과 마주하면서 미도리야 이즈쿠는 최고의 히어로가 되기 위해 성장해 간다. 신세대의 열띤 히어로 스토리가 지금 시작된다!",방영 종료,僕のヒーローアカデミア
A0263,애니메이션,https://image.tmdb.org/t/p/w500/hfTEDISVpFMqmp6uOGylsSakyXZ.jpg,페이트 / 제로,기적을 일으키는 만능의「성배」를 손에 넣기 위해 7명의 마술사가 서번트라 불리우는 7명의 「영령」을 소환하여 최후이 1명이 남을 때까지 벌이는 살육전을 다룬 애니메이션,방영 종료,Fate/Zero
A0264,애니메이션,https://image.tmdb.org/t/p/w500/lokIbr6KuBGQKwAlUGTs8eY0u3D.jpg,북두의 권,"핵전쟁의 발발로 황폐하고 문명이 붕괴한 무법 지대에서 평범한 사람들을 살해하는 난폭한 악당들이 날뛰는 서부극 같은 세계.

북두신권의 전승자인 켄시로는 악당들과 사악한 권법가를 쓰러뜨려 사람들을 구하고, 공포로서 세상을 지배하려 하는 권왕 라오우에 도전하게 된다.",방영 종료,北斗の拳
A0265,애니메이션,https://image.tmdb.org/t/p/w500/fvtswV04JfLGxxrjxW4t4j8bPhx.jpg,쿵푸팬더 4,"마침내 내면의 평화… 냉면의 평화…가 찾아왔다고 믿는 용의 전사 ‘포’ 이젠 평화의 계곡의 영적 지도자가 되고, 자신을 대신할 후계자를 찾아야만 한다. “이제 용의 전사는 그만둬야 해요?” 용의 전사로의 모습이 익숙해지고 새로운 성장을 하기보다 지금 이대로가 좋은 ‘포’ 하지만 모든 쿵푸 마스터들의 능력을 그대로 복제하는 강력한 빌런 ‘카멜레온’이 나타나고 그녀를 막기 위해 정체를 알 수 없는 쿵푸 고수 ‘젠’과 함께 모험을 떠나게 되는데… 포는 가장 강력한 빌런과 자기 자신마저 뛰어넘고 진정한 변화를 할 수 있을까?",개봉,Kung Fu Panda 4
A0266,애니메이션,https://image.tmdb.org/t/p/w500/c3Dzd3A3QE0LkKb5HMOHTzs2Fyg.jpg,쿵푸팬더,"평화의 계곡에서 아버지의 국수 가게를 돕고 있는 팬더 포. 아버지는 국수의 비법을 알려주어 가업을 잇게 하고 싶지만, 포의 관심사는 오로지 쿵푸 마스터. 가게 일은 뒷전으로 하고 쿵푸의 비법이 적힌 용문서의 전수자를 정하는 무적의 5인방 대결을 보러 시합장을 찾은 포. 그런데 마을의 현인 우그웨이 대사부가 포를 용문서의 전수자로 점지하는 이변이 일어난다. 무적의 5인방은 물론 시푸 사부 역시 이 사태를 받아들이지 못하는 가운데, 용문서를 노리고 어둠의 감옥에서 탈출한 타이 렁이 마을을 습격해오자 그를 막아야 하는 미션이 포에게 떨어지는데...",개봉,Kung Fu Panda
A0267,애니메이션,https://image.tmdb.org/t/p/w500/dkxAjG9tbBe3grIwMNOBQmyKxFp.jpg,데빌맨 크라이베이비,악령이 몸에 들어왔으나 인간의 마음을 잃지 않고 인류를 지키려 애쓰는 내용의 애니메이션 영화,방영 종료,DEVILMAN crybaby
A0268,애니메이션,https://image.tmdb.org/t/p/w500/lL2WzkjLZP0RkPgUhybBjb9x9SL.jpg,업,"평생 모험을 꿈꿔 왔던 칼 할아버지는 재개발 공사 현장의 인부를 실수로 다치게 하고 집을 빼앗길 위기에 처한다. 그 동안 미뤄 왔던, 먼저 세상을 떠난 아내와의 약속을 지키기 위해 그는 수천 개의 풍선을 매달아 집을 통째로 남아메리카로 날려 버린다. 하지만 이 위대한 모험에 초대 받지 않은 불청객이 있었으니, 바로 황야의 어린이 탐험가 러셀. 우여곡절 끝에 도착한 남미에서 칼은 어린 시절의 우상이었던 위대한 모험가 찰스 먼츠를 만나게 되는데... 그들은 과연 남미의 잃어버린 세계에서 사라져 버린 꿈과 희망, 행복을 다시 찾을 수 있을까?",개봉,Up
A0269,애니메이션,https://image.tmdb.org/t/p/w500/lYceQKe3EsYn7VdDXGTy7dSwBLp.jpg,겨울왕국,"서로가 최고의 친구였던 자매 엘사와 안나. 하지만 언니 엘사에게는 하나뿐인 동생에게조차 말 못할 비밀이 있다. 모든 것을 얼려버리는 신비로운 힘이 바로 그 것. 엘사는 통제할 수 없는 자신의 힘이 두려워 왕국을 떠나 북쪽 산으로 도망치고, 홀로 그곳에서 얼음 궁전을 지어 지내게 된다. 한편 얼어버린 왕국의 저주를 풀기 위해 안나는 언니를 찾아 나서고, 그 과정에서 안나는 까칠한 매력의 얼음장수 크리스토프와 만나 영원히 얼어붙은 왕국을 구해내기 위해 함께 고군분투한다.",개봉,Frozen
A0270,애니메이션,https://image.tmdb.org/t/p/w500/hDzm2VXxdeK5kztUN3RWTkBsBZg.jpg,아카메가 벤다!,"인간이 서서히 썩어가듯 나라도 멸망한다

천 년을 번창한 도성조차도 지금은 부패한 생지옥.

그곳에 가득한 것은 사람의 탈을 쓰고 잘난 척 날뛰는 온갖 요괴들.

하늘이 벌하지 못하는 그 악을 어둠 속에서 처벌하는 살인청부업자, 나이트레이드의 활약이 지금 펼쳐진다.",방영 종료,アカメが斬る！
A0271,애니메이션,https://image.tmdb.org/t/p/w500/uIn2eTUDGFLZ2D9vEHzuHuqFEIc.jpg,5등분의 신부,"가난한 생활을 보내는 고등학생 2학년 우에스기 후타로에게 좋은 조건의 가정교사 아르바이트 이야기가 들아온다. 그런데 가르칠 대상은 놀랍게도 동급생!! 그것도 다섯 쌍둥이였다!! 전원 미소녀, 하지만 ""낙제 직전"", ""공부가 싫다""는 문제아! 첫 과제는 자매로부터 신뢰를 얻어내는 것…?! 매일이 야단법석! 나카노 家 다섯 쌍둥이가 만들어내는 귀여움 500%의 5인 5색 러브코미디 개막!!",방영 종료,五等分の花嫁
A0272,애니메이션,https://image.tmdb.org/t/p/w500/zHQ5zSqQFmsapnSvXc9ZKOithlj.jpg,지박소년 하나코 군,"카모메 학원에 전해오는 가장 유명한 7대 불가사의에 대한 소문.

구 교사 3층 여자 화장실 세 번째 칸에는 하나코 씨가 있는데

불러낸 사람의 소원을 무엇이든 이뤄준대.

부르는 방법은 간단해  노크를 3번.

그리고───

'하나코 씨, 하나코 씨, 계신가요?'

'네-에-……'

자신의 소원을 이루기 위해  하나코 씨를 부른 오컬트 소녀 야시로 네네.

하지만, 그녀의 앞에 나타난 것은 남자아이의 유령

'하나코 군'이었다.

요괴이지만 가학적이고 조금은 엉큼한 하나코 군에게 휘둘리며

다양한 괴담에 휘말리는 네네.

과연 네네는 무사히 학원 생활을 보낼 수 있을 것인가

누구도 본 적 없는 하트풀 화장실 코미디가 지금 시작된다....",방영 종료,地縛少年花子くん
